Time,Station,pH,DO,Temperature,Salinity
31/07/2023 19:47:00,SVDT2,8.3,3.5,29.2,114.5
31/07/2023 19:46:00,SVDT2,8.3,3.5,29.2,114.4
31/07/2023 19:45:00,SVDT2,8.3,3.6,29.2,114.5
31/07/2023 19:44:00,SVDT2,8.3,3.5,29.2,114.5
31/07/2023 19:43:00,SVDT2,8.3,3.5,26.8,114.3
31/07/2023 19:42:00,SVDT2,8.3,3.5,29.2,114.4
31/07/2023 19:41:00,SVDT2,8.3,3.5,29.2,114.3
31/07/2023 19:40:00,SVDT2,8.3,3.5,29.2,114.4
31/07/2023 19:39:00,SVDT2,8.3,3.5,29.2,114.3
31/07/2023 19:38:00,SVDT2,8.3,3.5,29.2,114.3
31/07/2023 19:37:00,SVDT2,8.3,3.5,29.2,114.3
31/07/2023 19:36:00,SVDT2,8.3,3.5,29.2,114.3
31/07/2023 19:35:00,SVDT2,8.3,3.5,29.2,114.2
31/07/2023 19:34:00,SVDT2,8.3,3.5,29.2,114.5
31/07/2023 19:33:00,SVDT2,8.3,3.5,29.2,114.4
31/07/2023 19:32:00,SVDT2,8.3,3.5,29.2,114.4
31/07/2023 19:31:00,SVDT2,8.3,3.5,29.2,114.6
31/07/2023 19:30:00,SVDT2,8.3,3.5,29.2,114.4
31/07/2023 19:29:00,SVDT2,8.3,3.5,29.3,114.4
31/07/2023 19:28:00,SVDT2,8.3,3.5,29.3,114.5
31/07/2023 19:27:00,SVDT2,8.3,3.5,29.3,114.4
31/07/2023 19:26:00,SVDT2,8.3,3.5,26.9,114.4
31/07/2023 19:25:00,SVDT2,8.3,3.5,29.3,114.3
31/07/2023 19:24:00,SVDT2,8.3,3.6,29.3,114.2
31/07/2023 19:23:00,SVDT2,8.3,3.5,29.3,114.2
31/07/2023 19:22:00,SVDT2,8.3,3.6,29.3,114.3
31/07/2023 19:21:00,SVDT2,8.3,3.5,29.3,114.4
31/07/2023 19:20:00,SVDT2,8.3,3.6,29.3,114.4
31/07/2023 19:19:00,SVDT2,8.3,3.5,29.3,114.2
31/07/2023 19:18:00,SVDT2,8.3,3.6,29.3,114.4
31/07/2023 19:17:00,SVDT2,8.3,3.5,29.3,114.3
31/07/2023 19:16:00,SVDT2,8.3,3.5,29.3,114.3
31/07/2023 19:15:00,SVDT2,8.3,3.6,29.3,114.4
31/07/2023 19:14:00,SVDT2,8.3,3.5,29.3,114.3
31/07/2023 19:13:00,SVDT2,8.3,3.5,29.3,114.3
31/07/2023 19:12:00,SVDT2,8.3,3.6,29.3,114.4
31/07/2023 19:11:00,SVDT2,8.3,3.5,29.3,114.4
31/07/2023 19:10:00,SVDT2,8.3,3.5,29.3,114.1
31/07/2023 19:09:00,SVDT2,8.3,3.5,29.3,114.3
31/07/2023 19:08:00,SVDT2,8.3,3.5,29.3,114.3
31/07/2023 19:07:00,SVDT2,8.3,3.5,29.3,114.3
31/07/2023 19:06:00,SVDT2,8.3,3.5,29.3,114.2
31/07/2023 19:05:00,SVDT2,8.3,3.5,29.3,114.3
31/07/2023 19:04:00,SVDT2,8.3,3.5,29.3,114.3
31/07/2023 19:03:00,SVDT2,8.3,3.5,29.3,114.2
31/07/2023 19:02:00,SVDT2,8.3,3.5,29.3,114.2
31/07/2023 19:01:00,SVDT2,8.3,3.5,29.3,114.3
31/07/2023 19:00:00,SVDT2,8.3,3.5,29.4,114.5
31/07/2023 18:59:00,SVDT2,8.3,3.5,29.4,114.2
31/07/2023 18:58:00,SVDT2,8.3,3.5,29.4,114.2
31/07/2023 18:57:00,SVDT2,8.3,3.5,29.4,114.1
31/07/2023 18:56:00,SVDT2,8.3,3.5,29.4,114.1
31/07/2023 18:55:00,SVDT2,8.3,3.5,29.4,114.1
31/07/2023 18:54:00,SVDT2,8.3,3.5,29.4,114.1
31/07/2023 18:53:00,SVDT2,8.3,3.5,29.4,114.1
31/07/2023 18:52:00,SVDT2,8.3,3.5,29.4,114.1
31/07/2023 18:51:00,SVDT2,8.3,3.5,29.4,114.2
31/07/2023 18:50:00,SVDT2,8.3,3.5,29.4,114.2
31/07/2023 18:49:00,SVDT2,8.3,3.5,29.4,114.3
31/07/2023 18:48:00,SVDT2,8.3,3.5,29.4,114.2
31/07/2023 18:47:00,SVDT2,8.3,3.5,29.4,114.4
31/07/2023 18:46:00,SVDT2,8.3,3.5,29.4,114.2
31/07/2023 18:45:00,SVDT2,8.3,3.5,29.4,114.2
31/07/2023 18:44:00,SVDT2,8.3,3.5,29.4,114.4
31/07/2023 18:43:00,SVDT2,8.3,3.5,29.4,114.3
31/07/2023 18:42:00,SVDT2,8.3,3.5,29.4,114.3
31/07/2023 18:41:00,SVDT2,8.3,3.5,29.4,114.2
31/07/2023 18:40:00,SVDT2,8.3,3.5,29.4,114.3
31/07/2023 18:39:00,SVDT2,8.3,3.5,29.4,114.3
31/07/2023 18:38:00,SVDT2,8.3,3.5,29.4,114.3
31/07/2023 18:37:00,SVDT2,8.3,3.5,29.4,114.2
31/07/2023 18:36:00,SVDT2,8.3,3.5,29.4,114.1
31/07/2023 18:35:00,SVDT2,8.3,3.5,29.4,114.0
31/07/2023 18:34:00,SVDT2,8.3,3.5,29.4,114.1
31/07/2023 18:33:00,SVDT2,8.3,3.5,29.4,114.2
31/07/2023 18:32:00,SVDT2,8.3,3.5,29.4,114.2
31/07/2023 18:31:00,SVDT2,8.3,3.5,29.5,114.0
31/07/2023 18:30:00,SVDT2,8.3,3.5,29.5,114.1
31/07/2023 18:29:00,SVDT2,8.3,3.5,29.5,114.2
31/07/2023 18:28:00,SVDT2,8.3,3.5,29.5,114.3
31/07/2023 18:27:00,SVDT2,8.3,3.5,29.5,114.4
31/07/2023 18:26:00,SVDT2,8.3,3.5,29.5,114.3
31/07/2023 18:25:00,SVDT2,8.3,3.5,29.5,114.0
31/07/2023 18:24:00,SVDT2,8.3,3.5,29.5,114.1
31/07/2023 18:23:00,SVDT2,8.3,3.5,29.5,114.2
31/07/2023 18:22:00,SVDT2,8.3,3.5,29.5,114.2
31/07/2023 18:21:00,SVDT2,8.3,3.5,29.5,114.4
31/07/2023 18:20:00,SVDT2,8.3,3.5,29.5,114.1
31/07/2023 18:19:00,SVDT2,8.3,3.5,29.5,114.3
31/07/2023 18:18:00,SVDT2,8.3,3.5,29.5,114.2
31/07/2023 18:17:00,SVDT2,8.3,3.5,29.5,114.1
31/07/2023 18:16:00,SVDT2,8.3,3.5,29.5,114.1
31/07/2023 18:15:00,SVDT2,8.3,3.5,29.5,114.1
31/07/2023 18:14:00,SVDT2,8.3,3.5,29.5,114.0
31/07/2023 18:13:00,SVDT2,8.3,3.5,29.5,114.2
31/07/2023 18:12:00,SVDT2,8.3,3.5,29.5,114.2
31/07/2023 18:11:00,SVDT2,8.3,3.5,29.5,114.0
31/07/2023 18:10:00,SVDT2,8.3,3.5,29.5,114.0
31/07/2023 18:09:00,SVDT2,8.3,3.5,29.5,114.0
31/07/2023 18:08:00,SVDT2,8.3,3.5,29.5,114.1
31/07/2023 18:07:00,SVDT2,8.3,3.5,29.5,114.0
31/07/2023 18:06:00,SVDT2,8.3,3.5,29.5,114.2
31/07/2023 18:05:00,SVDT2,8.3,3.5,29.5,114.3
31/07/2023 18:04:00,SVDT2,8.3,3.5,29.5,114.2
31/07/2023 18:03:00,SVDT2,8.3,3.5,29.5,114.2
31/07/2023 18:02:00,SVDT2,8.3,3.5,29.5,114.2
31/07/2023 18:01:00,SVDT2,8.3,3.5,29.5,114.3
31/07/2023 18:00:00,SVDT2,8.3,3.5,29.6,114.2
31/07/2023 17:59:00,SVDT2,8.3,3.5,29.6,114.2
31/07/2023 17:58:00,SVDT2,8.3,3.5,27.1,114.0
31/07/2023 17:57:00,SVDT2,8.3,3.5,29.6,114.1
31/07/2023 17:56:00,SVDT2,8.3,3.5,29.6,114.2
31/07/2023 17:55:00,SVDT2,8.3,3.5,29.6,114.3
31/07/2023 17:54:00,SVDT2,8.3,3.5,29.6,114.2
31/07/2023 17:53:00,SVDT2,8.3,3.5,29.6,114.2
31/07/2023 17:52:00,SVDT2,8.3,3.5,29.6,114.1
31/07/2023 17:51:00,SVDT2,8.3,3.5,29.6,113.8
31/07/2023 17:50:00,SVDT2,8.3,3.5,29.6,114.2
31/07/2023 17:49:00,SVDT2,8.3,3.5,29.6,114.0
31/07/2023 17:48:00,SVDT2,8.3,3.5,29.6,114.1
31/07/2023 17:47:00,SVDT2,8.3,3.5,29.6,114.0
31/07/2023 17:46:00,SVDT2,8.3,3.5,29.6,114.1
31/07/2023 17:45:00,SVDT2,8.3,3.4,29.6,114.0
31/07/2023 17:44:00,SVDT2,8.3,3.5,29.6,113.9
31/07/2023 17:43:00,SVDT2,8.3,3.4,29.6,114.0
31/07/2023 17:42:00,SVDT2,8.3,3.5,29.6,113.8
31/07/2023 17:41:00,SVDT2,8.3,3.5,29.6,114.0
31/07/2023 17:40:00,SVDT2,8.3,3.5,29.6,114.1
31/07/2023 17:39:00,SVDT2,8.3,3.4,29.6,113.9
31/07/2023 17:38:00,SVDT2,8.3,3.5,29.6,113.7
31/07/2023 17:37:00,SVDT2,8.3,3.5,27.1,113.9
31/07/2023 17:36:00,SVDT2,8.3,3.4,29.6,113.9
31/07/2023 17:35:00,SVDT2,8.3,3.4,27.1,113.8
31/07/2023 17:34:00,SVDT2,8.3,3.4,29.6,113.7
31/07/2023 17:33:00,SVDT2,8.3,3.5,29.6,113.8
31/07/2023 17:32:00,SVDT2,8.3,3.4,29.6,113.9
31/07/2023 17:31:00,SVDT2,8.3,3.4,29.6,113.7
31/07/2023 17:30:00,SVDT2,8.3,3.4,29.6,113.7
31/07/2023 17:29:00,SVDT2,8.3,3.4,29.7,113.6
31/07/2023 17:28:00,SVDT2,8.3,3.5,29.7,113.7
31/07/2023 17:27:00,SVDT2,8.3,3.4,29.7,113.8
31/07/2023 17:26:00,SVDT2,8.3,3.4,29.7,113.7
31/07/2023 17:25:00,SVDT2,8.3,3.4,29.7,113.7
31/07/2023 17:24:00,SVDT2,8.3,3.4,27.2,113.8
31/07/2023 17:23:00,SVDT2,8.3,3.4,29.7,113.8
31/07/2023 17:22:00,SVDT2,8.3,3.4,29.7,113.7
