Time,Station,Moisture,Temperature,Salinity,pH,Water_Root,Water_Leaf,Water_Level,Voltage
31/01/2023 21:50:00,SVDT3,25.5,25.2,20.3,6.1,0,0,0,12.7
31/01/2023 21:49:00,SVDT3,25.6,25.2,20.0,6.1,0,0,0,12.7
31/01/2023 21:48:00,SVDT3,25.5,25.2,20.2,6.0,0,0,0,12.7
31/01/2023 21:47:00,SVDT3,25.6,25.2,20.3,5.9,0,0,0,12.7
31/01/2023 21:46:00,SVDT3,25.6,25.2,20.0,6.1,0,0,0,12.8
31/01/2023 21:45:00,SVDT3,25.6,25.2,20.3,6.2,0,0,0,12.8
31/01/2023 21:44:00,SVDT3,25.6,25.2,20.1,6.1,0,0,0,12.8
31/01/2023 21:43:00,SVDT3,25.6,25.2,20.2,6.3,0,0,0,12.8
31/01/2023 21:42:00,SVDT3,25.5,25.2,20.3,6.2,0,0,0,12.8
31/01/2023 21:41:00,SVDT3,25.6,25.2,20.1,6.2,0,0,0,12.8
31/01/2023 21:40:00,SVDT3,25.6,25.2,20.2,6.2,0,0,0,12.8
31/01/2023 21:39:00,SVDT3,25.6,25.3,20.0,6.1,0,0,0,12.8
31/01/2023 21:38:00,SVDT3,25.6,25.2,20.3,6.1,0,0,0,12.8
31/01/2023 21:37:00,SVDT3,25.5,25.3,20.2,6.4,0,0,0,12.8
31/01/2023 21:36:00,SVDT3,25.6,25.3,20.2,6.4,0,0,0,12.7
31/01/2023 21:35:00,SVDT3,23.5,26.4,18.3,5.9,0,0,0,12.8
31/01/2023 21:34:00,SVDT3,25.6,25.3,20.0,6.4,0,0,0,12.8
31/01/2023 21:33:00,SVDT3,25.6,25.3,20.2,6.5,0,0,0,12.8
31/01/2023 21:32:00,SVDT3,23.4,26.4,20.3,5.9,0,0,0,12.8
31/01/2023 21:31:00,SVDT3,25.6,25.3,20.0,6.4,0,0,0,12.8
31/01/2023 21:30:00,SVDT3,23.5,26.4,18.7,5.4,0,0,0,12.8
31/01/2023 21:29:00,SVDT3,25.6,25.3,20.3,5.6,0,0,0,12.8
31/01/2023 21:28:00,SVDT3,25.6,25.3,20.3,6.0,0,0,0,12.8
31/01/2023 21:27:00,SVDT3,25.6,25.3,20.2,6.3,0,0,0,12.8
31/01/2023 21:26:00,SVDT3,25.6,25.3,20.3,6.2,0,0,0,12.8
31/01/2023 21:25:00,SVDT3,25.6,25.3,20.2,6.2,0,0,0,12.8
31/01/2023 21:24:00,SVDT3,25.6,25.3,20.2,6.0,0,0,0,12.8
31/01/2023 21:23:00,SVDT3,25.6,25.3,20.3,6.1,0,0,0,12.8
31/01/2023 21:22:00,SVDT3,25.5,25.3,20.3,6.4,0,0,0,12.8
31/01/2023 21:21:00,SVDT3,25.6,25.3,20.4,6.1,0,0,0,12.8
31/01/2023 21:20:00,SVDT3,25.6,25.3,20.2,6.0,0,0,0,12.8
31/01/2023 21:19:00,SVDT3,25.6,25.3,20.0,6.2,0,0,0,12.8
31/01/2023 21:18:00,SVDT3,25.6,25.3,20.2,6.2,0,0,0,12.8
31/01/2023 21:17:00,SVDT3,25.6,25.3,20.0,6.4,0,0,0,12.8
31/01/2023 21:16:00,SVDT3,25.6,25.3,20.3,5.8,0,0,0,12.8
31/01/2023 21:15:00,SVDT3,25.6,25.3,20.3,6.4,0,0,0,12.8
31/01/2023 21:14:00,SVDT3,23.4,26.5,20.2,5.7,0,0,0,12.8
31/01/2023 21:13:00,SVDT3,25.6,25.4,20.3,6.2,0,0,0,12.8
31/01/2023 21:12:00,SVDT3,25.6,25.3,20.2,5.9,0,0,0,12.8
31/01/2023 21:11:00,SVDT3,25.6,25.4,20.1,6.0,0,0,0,12.8
31/01/2023 21:10:00,SVDT3,25.6,25.4,20.3,5.9,0,0,0,12.8
31/01/2023 21:09:00,SVDT3,25.6,25.4,20.0,6.4,0,0,0,12.8
31/01/2023 21:08:00,SVDT3,25.6,25.4,20.3,6.3,0,0,0,12.8
31/01/2023 21:07:00,SVDT3,25.6,25.4,20.4,5.9,0,0,0,12.8
31/01/2023 21:06:00,SVDT3,23.5,26.4,20.3,5.5,0,0,0,12.8
31/01/2023 21:05:00,SVDT3,25.6,25.4,20.2,6.2,0,0,0,12.8
31/01/2023 21:04:00,SVDT3,23.5,26.4,20.3,5.6,0,0,0,12.8
31/01/2023 21:03:00,SVDT3,25.6,25.4,20.2,6.4,0,0,0,12.8
31/01/2023 21:02:00,SVDT3,23.5,26.5,18.4,5.8,0,0,0,12.8
31/01/2023 21:01:00,SVDT3,25.6,25.4,20.0,6.4,0,0,0,12.8
31/01/2023 21:00:00,SVDT3,25.6,25.4,20.1,6.2,0,0,0,12.8
31/01/2023 20:59:00,SVDT3,25.6,25.4,20.0,5.6,0,0,0,12.8
31/01/2023 20:58:00,SVDT3,23.5,26.5,18.6,5.5,0,0,0,12.8
31/01/2023 20:57:00,SVDT3,25.6,25.4,20.3,6.2,0,0,0,12.8
31/01/2023 20:56:00,SVDT3,25.6,25.4,20.3,6.2,0,0,0,12.8
31/01/2023 20:55:00,SVDT3,25.6,25.4,20.3,6.5,0,0,0,12.8
31/01/2023 20:54:00,SVDT3,25.6,25.4,20.1,6.3,0,0,0,12.8
31/01/2023 20:53:00,SVDT3,25.6,25.4,20.3,6.5,0,0,0,12.8
31/01/2023 20:52:00,SVDT3,21.3,27.6,20.3,5.2,0,0,0,12.8
31/01/2023 20:51:00,SVDT3,25.6,25.4,20.1,6.1,0,0,0,12.8
31/01/2023 20:50:00,SVDT3,25.6,25.4,20.2,6.1,0,0,0,12.8
31/01/2023 20:49:00,SVDT3,25.6,25.4,20.1,6.1,0,0,0,12.8
31/01/2023 20:48:00,SVDT3,25.6,25.5,20.2,6.0,0,0,0,12.8
31/01/2023 20:47:00,SVDT3,25.6,25.5,20.2,6.2,0,0,0,12.8
31/01/2023 20:46:00,SVDT3,25.6,25.5,20.2,6.3,0,0,0,12.8
31/01/2023 20:45:00,SVDT3,25.6,25.5,20.3,5.8,0,0,0,12.8
31/01/2023 20:44:00,SVDT3,25.6,25.5,20.0,6.4,0,0,0,12.8
31/01/2023 20:43:00,SVDT3,25.6,25.5,20.3,6.4,0,0,0,12.8
31/01/2023 20:42:00,SVDT3,25.6,25.5,20.1,6.3,0,0,0,12.8
31/01/2023 20:41:00,SVDT3,25.6,25.5,20.3,6.3,0,0,0,12.8
31/01/2023 20:40:00,SVDT3,25.6,25.5,20.3,6.0,0,0,0,12.8
31/01/2023 20:39:00,SVDT3,25.6,25.5,20.1,6.0,0,0,0,12.8
31/01/2023 20:38:00,SVDT3,25.6,25.5,20.2,6.3,0,0,0,12.8
31/01/2023 20:37:00,SVDT3,25.6,25.5,20.2,6.5,0,0,0,12.8
31/01/2023 20:36:00,SVDT3,25.6,25.5,20.1,6.3,0,0,0,12.8
31/01/2023 20:35:00,SVDT3,25.6,25.5,20.3,6.2,0,0,0,12.8
31/01/2023 20:34:00,SVDT3,25.6,25.5,20.2,6.1,0,0,0,12.8
31/01/2023 20:33:00,SVDT3,25.6,25.5,20.0,6.3,0,0,0,12.8
31/01/2023 20:32:00,SVDT3,25.6,25.5,20.2,6.4,0,0,0,12.8
31/01/2023 20:31:00,SVDT3,25.6,25.5,20.0,6.3,0,0,0,12.8
31/01/2023 20:30:00,SVDT3,25.6,25.5,20.2,6.1,0,0,0,12.8
31/01/2023 20:29:00,SVDT3,25.6,25.5,20.3,6.2,0,0,0,12.8
31/01/2023 20:28:00,SVDT3,25.6,25.5,20.3,6.1,0,0,0,12.8
31/01/2023 20:27:00,SVDT3,25.6,25.5,20.3,6.1,0,0,0,12.8
31/01/2023 20:26:00,SVDT3,25.6,25.5,20.0,6.4,0,0,0,12.8
31/01/2023 20:25:00,SVDT3,25.6,25.5,20.2,6.1,0,0,0,12.8
31/01/2023 20:24:00,SVDT3,25.6,25.5,20.3,6.2,0,0,0,12.8
31/01/2023 20:23:00,SVDT3,25.6,25.6,20.3,6.2,0,0,0,12.8
31/01/2023 20:22:00,SVDT3,25.6,25.5,20.2,6.0,0,0,0,12.8
31/01/2023 20:21:00,SVDT3,25.6,25.5,20.0,6.4,0,0,0,12.8
31/01/2023 20:20:00,SVDT3,25.6,25.5,20.2,6.3,0,0,0,12.8
31/01/2023 20:19:00,SVDT3,25.6,25.6,20.3,6.0,0,0,0,12.8
31/01/2023 20:18:00,SVDT3,25.6,25.6,20.3,6.3,0,0,0,12.8
31/01/2023 20:17:00,SVDT3,25.6,25.6,20.1,6.4,0,0,0,12.8
31/01/2023 20:16:00,SVDT3,25.6,25.6,20.3,6.0,0,0,0,12.8
31/01/2023 20:15:00,SVDT3,25.6,25.6,20.1,6.2,0,0,0,12.8
31/01/2023 20:14:00,SVDT3,25.6,25.6,20.1,6.2,0,0,0,12.8
31/01/2023 20:13:00,SVDT3,25.6,25.6,20.3,6.1,0,0,0,12.8
31/01/2023 20:12:00,SVDT3,25.6,25.6,20.3,6.3,0,0,0,12.8
31/01/2023 20:11:00,SVDT3,25.6,25.6,20.0,6.0,0,0,0,12.8
31/01/2023 20:10:00,SVDT3,25.6,25.6,20.2,6.1,0,0,0,12.8
31/01/2023 20:09:00,SVDT3,25.6,25.6,20.0,6.2,0,0,0,12.8
31/01/2023 20:08:00,SVDT3,23.5,26.6,20.3,5.5,0,0,0,12.8
31/01/2023 20:07:00,SVDT3,25.6,25.6,20.2,6.2,0,0,0,12.8
31/01/2023 20:06:00,SVDT3,25.6,25.6,20.2,6.4,0,0,0,12.8
31/01/2023 20:05:00,SVDT3,25.6,25.6,20.1,6.1,0,0,0,12.8
31/01/2023 20:04:00,SVDT3,25.6,25.6,20.3,6.1,0,0,0,12.8
31/01/2023 20:03:00,SVDT3,25.6,25.6,20.3,6.5,0,0,0,12.8
31/01/2023 20:02:00,SVDT3,25.6,25.6,20.2,6.2,0,0,0,12.8
31/01/2023 20:01:00,SVDT3,23.5,26.6,20.3,5.5,0,0,0,12.8
31/01/2023 20:00:00,SVDT3,25.6,25.6,20.4,6.2,0,0,0,12.8
31/01/2023 19:59:00,SVDT3,25.6,25.6,20.2,6.3,0,0,0,12.8
31/01/2023 19:58:00,SVDT3,25.6,25.6,20.4,6.0,0,0,0,12.8
31/01/2023 19:57:00,SVDT3,25.6,25.6,20.3,6.3,0,0,0,12.8
31/01/2023 19:56:00,SVDT3,25.6,25.6,20.3,6.3,0,0,0,12.8
31/01/2023 19:55:00,SVDT3,25.6,25.7,20.0,6.0,0,0,0,12.8
31/01/2023 19:54:00,SVDT3,25.6,25.7,20.3,6.3,0,0,0,12.8
31/01/2023 19:53:00,SVDT3,25.6,25.7,20.3,5.9,0,0,0,12.8
31/01/2023 19:52:00,SVDT3,25.6,25.7,20.1,6.1,0,0,0,12.8
31/01/2023 19:51:00,SVDT3,25.6,25.7,20.2,6.4,0,0,0,12.8
31/01/2023 19:50:00,SVDT3,25.6,25.7,20.0,5.6,0,0,0,12.8
31/01/2023 19:49:00,SVDT3,25.6,25.7,20.3,6.2,0,0,0,12.8
31/01/2023 19:48:00,SVDT3,23.5,26.6,20.0,5.9,0,0,0,12.8
31/01/2023 19:47:00,SVDT3,25.6,25.7,20.3,6.2,0,0,0,12.8
31/01/2023 19:46:00,SVDT3,25.6,25.7,20.2,6.1,0,0,0,12.8
31/01/2023 19:45:00,SVDT3,25.7,25.7,20.1,6.1,0,0,0,12.8
31/01/2023 19:44:00,SVDT3,25.6,25.7,20.2,6.4,0,0,0,12.8
31/01/2023 19:43:00,SVDT3,23.5,26.6,20.2,5.7,0,0,0,12.8
31/01/2023 19:42:00,SVDT3,25.6,25.7,20.2,5.9,0,0,0,12.8
31/01/2023 19:41:00,SVDT3,25.6,25.7,20.1,6.4,0,0,0,12.8
31/01/2023 19:40:00,SVDT3,25.6,25.7,20.3,6.3,0,0,0,12.8
31/01/2023 19:39:00,SVDT3,25.7,25.7,20.0,6.1,0,0,0,12.8
31/01/2023 19:38:00,SVDT3,25.6,25.7,20.3,6.3,0,0,0,12.8
31/01/2023 19:37:00,SVDT3,25.6,25.7,20.1,6.1,0,0,0,12.8
31/01/2023 19:36:00,SVDT3,25.6,25.7,20.2,6.2,0,0,0,12.8
31/01/2023 19:35:00,SVDT3,23.5,26.7,18.8,5.8,0,0,0,12.8
31/01/2023 19:34:00,SVDT3,23.5,26.7,20.0,5.6,0,0,0,12.8
31/01/2023 19:33:00,SVDT3,25.6,25.7,20.2,6.1,0,0,0,12.8
31/01/2023 19:32:00,SVDT3,25.6,25.7,20.2,6.1,0,0,0,12.8
31/01/2023 19:31:00,SVDT3,25.6,25.7,20.0,6.3,0,0,0,12.8
31/01/2023 19:30:00,SVDT3,25.6,25.7,20.0,6.1,0,0,0,12.8
31/01/2023 19:29:00,SVDT3,25.6,25.8,20.2,6.4,0,0,0,12.8
31/01/2023 19:28:00,SVDT3,25.7,25.8,20.2,6.1,0,0,0,12.8
31/01/2023 19:27:00,SVDT3,25.6,25.8,20.3,6.0,0,0,0,12.9
31/01/2023 19:26:00,SVDT3,25.6,25.8,20.0,6.2,0,0,0,12.9
31/01/2023 19:25:00,SVDT3,25.6,25.8,20.2,6.3,0,0,0,12.9
31/01/2023 19:24:00,SVDT3,25.6,25.8,20.3,6.0,0,0,0,12.9
31/01/2023 19:23:00,SVDT3,25.7,25.8,20.1,6.3,0,0,0,12.9
31/01/2023 19:22:00,SVDT3,25.6,25.8,20.3,6.2,0,0,0,12.9
31/01/2023 19:21:00,SVDT3,25.6,25.8,20.3,6.1,0,0,0,12.9
31/01/2023 19:20:00,SVDT3,25.6,25.8,20.3,6.2,0,0,0,12.9
31/01/2023 19:19:00,SVDT3,23.5,26.7,20.1,5.7,0,0,0,12.9
31/01/2023 19:18:00,SVDT3,23.5,26.7,20.2,5.5,0,0,0,12.9
31/01/2023 19:17:00,SVDT3,25.7,25.8,20.1,6.2,0,0,0,12.9
31/01/2023 19:16:00,SVDT3,23.5,26.7,18.4,5.7,0,0,0,12.9
31/01/2023 19:15:00,SVDT3,25.6,25.8,20.0,6.0,0,0,0,12.9
31/01/2023 19:14:00,SVDT3,23.5,26.7,18.3,5.6,0,0,0,12.9
31/01/2023 19:13:00,SVDT3,23.5,26.7,20.2,5.7,0,0,0,12.9
31/01/2023 19:12:00,SVDT3,25.6,25.8,20.2,6.1,0,0,0,12.9
31/01/2023 19:11:00,SVDT3,25.7,25.8,20.0,6.1,0,0,0,12.9
31/01/2023 19:10:00,SVDT3,25.6,25.8,20.3,6.2,0,0,0,12.9
31/01/2023 19:09:00,SVDT3,25.7,25.8,20.3,6.0,0,0,0,12.9
31/01/2023 19:08:00,SVDT3,25.6,25.8,20.2,5.4,0,0,0,12.9
31/01/2023 19:07:00,SVDT3,25.7,25.8,20.1,6.4,0,0,0,12.9
31/01/2023 19:06:00,SVDT3,25.6,25.8,20.1,6.1,0,0,0,12.9
31/01/2023 19:05:00,SVDT3,25.7,25.8,20.3,6.2,0,0,0,12.9
31/01/2023 19:04:00,SVDT3,25.6,25.8,20.3,6.1,0,0,0,12.9
31/01/2023 19:03:00,SVDT3,25.7,25.9,20.2,6.1,0,0,0,12.9
31/01/2023 19:02:00,SVDT3,25.7,25.8,20.1,6.1,0,0,0,12.9
31/01/2023 19:01:00,SVDT3,25.6,25.9,20.3,6.1,0,0,0,12.9
31/01/2023 19:00:00,SVDT3,25.7,25.9,20.0,6.1,0,0,0,12.9
31/01/2023 18:59:00,SVDT3,25.7,25.9,20.1,6.3,0,0,0,12.9
31/01/2023 18:58:00,SVDT3,25.6,25.9,20.3,6.3,0,0,0,12.9
31/01/2023 18:57:00,SVDT3,25.6,25.9,20.0,6.1,0,0,0,12.9
31/01/2023 18:56:00,SVDT3,25.6,25.9,20.2,6.4,0,0,0,12.9
31/01/2023 18:55:00,SVDT3,25.7,25.9,20.3,6.0,0,0,0,12.9
31/01/2023 18:54:00,SVDT3,25.6,25.9,20.0,6.4,0,0,0,12.9
31/01/2023 18:53:00,SVDT3,25.7,25.9,20.2,6.2,0,0,0,12.9
31/01/2023 18:52:00,SVDT3,25.7,25.9,20.1,6.0,0,0,0,12.9
