Time,Station,Moisture,Temperature,Salinity,pH,Water_Root,Water_Leaf,Water_Level,Voltage
31/08/2023 23:29:00,SVDT3,28.6,27.0,10.9,7.5,0,0,1,16.0
31/08/2023 23:28:00,SVDT3,28.6,27.0,11.5,7.8,0,0,1,16.0
31/08/2023 23:27:00,SVDT3,26.2,27.9,9.9,7.0,0,0,1,16.0
31/08/2023 23:26:00,SVDT3,28.6,27.1,11.3,7.7,0,0,1,16.0
31/08/2023 23:25:00,SVDT3,28.6,27.1,11.1,7.5,0,0,1,16.0
31/08/2023 23:24:00,SVDT3,26.2,27.8,10.6,7.3,0,0,1,16.0
31/08/2023 23:23:00,SVDT3,28.6,27.0,11.0,7.5,0,0,1,16.0
31/08/2023 23:22:00,SVDT3,28.6,27.1,11.2,7.6,0,0,1,16.0
31/08/2023 23:21:00,SVDT3,26.2,27.9,10.1,7.0,0,0,1,16.0
31/08/2023 23:20:00,SVDT3,28.6,27.1,11.3,7.7,0,0,1,16.0
31/08/2023 23:19:00,SVDT3,28.6,27.1,10.8,7.4,0,0,1,16.0
31/08/2023 23:18:00,SVDT3,28.6,27.1,11.4,7.7,0,0,1,16.0
31/08/2023 23:17:00,SVDT3,28.6,27.1,11.3,7.6,0,0,1,16.0
31/08/2023 23:16:00,SVDT3,28.6,27.1,11.2,7.6,0,0,1,16.0
31/08/2023 23:15:00,SVDT3,28.6,27.1,11.3,7.7,0,0,1,16.0
31/08/2023 23:14:00,SVDT3,28.6,27.1,11.6,7.8,0,0,1,16.0
31/08/2023 23:13:00,SVDT3,28.6,27.1,11.0,7.5,0,0,1,16.0
31/08/2023 23:12:00,SVDT3,28.6,27.1,11.3,7.6,0,0,1,15.9
31/08/2023 23:11:00,SVDT3,28.6,27.1,10.8,7.4,0,0,1,15.9
31/08/2023 23:10:00,SVDT3,28.6,27.1,11.3,7.6,0,0,1,16.0
31/08/2023 23:09:00,SVDT3,28.6,27.1,11.3,7.6,0,0,1,16.0
31/08/2023 23:08:00,SVDT3,28.6,27.1,11.0,7.5,0,0,1,16.0
31/08/2023 23:07:00,SVDT3,28.6,27.1,11.5,7.8,0,0,1,16.0
31/08/2023 23:06:00,SVDT3,28.6,27.1,10.8,7.4,0,0,1,16.0
31/08/2023 23:05:00,SVDT3,28.6,27.1,11.1,7.5,0,0,1,16.0
31/08/2023 23:04:00,SVDT3,28.6,27.1,11.0,7.5,0,0,1,16.0
31/08/2023 23:03:00,SVDT3,26.2,27.9,10.6,7.3,0,0,1,16.0
31/08/2023 23:02:00,SVDT3,28.6,27.1,11.2,7.6,0,0,1,16.0
31/08/2023 23:01:00,SVDT3,26.2,27.9,11.3,7.7,0,0,1,16.0
31/08/2023 23:00:00,SVDT3,26.2,27.9,11.5,7.8,0,0,1,15.9
31/08/2023 22:59:00,SVDT3,28.6,27.1,11.0,7.5,0,0,1,16.0
31/08/2023 22:58:00,SVDT3,28.6,27.1,11.8,7.9,0,0,1,16.0
31/08/2023 22:57:00,SVDT3,28.6,27.1,10.8,7.4,0,0,1,16.0
31/08/2023 22:56:00,SVDT3,28.6,27.1,11.3,7.6,0,0,1,15.9
31/08/2023 22:55:00,SVDT3,28.6,27.1,10.8,7.4,0,0,1,16.0
31/08/2023 22:54:00,SVDT3,28.6,27.1,11.7,7.8,0,0,1,16.0
31/08/2023 22:53:00,SVDT3,28.6,27.1,10.8,7.4,0,0,1,15.9
31/08/2023 22:52:00,SVDT3,28.6,27.1,11.3,7.6,0,0,1,16.0
31/08/2023 22:51:00,SVDT3,28.6,27.1,11.2,7.6,0,0,1,16.0
31/08/2023 22:50:00,SVDT3,28.6,27.1,11.5,7.8,0,0,1,15.9
31/08/2023 22:49:00,SVDT3,28.6,27.1,11.3,7.6,0,0,1,16.0
31/08/2023 22:48:00,SVDT3,28.6,27.1,11.0,7.5,0,0,1,16.0
31/08/2023 22:47:00,SVDT3,28.6,27.1,11.3,7.6,0,0,1,16.0
31/08/2023 22:46:00,SVDT3,28.6,27.1,11.3,7.6,0,0,1,15.9
31/08/2023 22:45:00,SVDT3,28.6,27.1,11.3,7.7,0,0,1,16.0
31/08/2023 22:44:00,SVDT3,28.6,27.1,10.8,7.4,0,0,1,15.9
31/08/2023 22:43:00,SVDT3,28.6,27.1,11.0,7.5,0,0,1,16.0
31/08/2023 22:42:00,SVDT3,26.2,27.8,11.2,7.6,0,0,1,16.0
31/08/2023 22:41:00,SVDT3,26.2,27.8,10.3,7.1,0,0,1,16.0
31/08/2023 22:40:00,SVDT3,28.6,27.1,11.0,7.5,0,0,1,16.0
31/08/2023 22:39:00,SVDT3,28.6,27.1,11.3,7.6,0,0,1,15.9
31/08/2023 22:38:00,SVDT3,28.6,27.1,10.9,7.5,0,0,1,15.9
31/08/2023 22:37:00,SVDT3,28.6,27.1,11.3,7.7,0,0,1,15.9
31/08/2023 22:36:00,SVDT3,28.6,27.1,11.2,7.6,0,0,1,15.9
31/08/2023 22:35:00,SVDT3,26.2,27.8,10.3,7.1,0,0,1,16.0
31/08/2023 22:34:00,SVDT3,28.6,27.1,11.2,7.6,0,0,1,15.9
31/08/2023 22:33:00,SVDT3,28.6,27.1,11.2,7.6,0,0,1,15.9
31/08/2023 22:32:00,SVDT3,26.2,27.9,11.1,7.5,0,0,1,16.0
31/08/2023 22:31:00,SVDT3,28.6,27.1,11.3,7.6,0,0,1,15.9
31/08/2023 22:30:00,SVDT3,26.2,27.9,10.2,7.1,0,0,1,16.0
31/08/2023 22:29:00,SVDT3,28.6,27.1,10.8,7.4,0,0,1,16.0
31/08/2023 22:28:00,SVDT3,28.6,27.1,10.8,7.4,0,0,1,15.9
31/08/2023 22:27:00,SVDT3,28.6,27.1,11.4,7.7,0,0,1,15.9
31/08/2023 22:26:00,SVDT3,23.9,28.6,9.3,6.6,0,0,1,16.0
31/08/2023 22:25:00,SVDT3,26.2,27.9,10.1,7.0,0,0,1,16.0
31/08/2023 22:24:00,SVDT3,28.6,27.1,11.3,7.6,0,0,1,15.9
31/08/2023 22:23:00,SVDT3,28.6,27.1,10.8,7.4,0,0,1,16.0
31/08/2023 22:22:00,SVDT3,28.7,27.1,11.3,7.7,0,0,1,16.0
31/08/2023 22:21:00,SVDT3,28.6,27.1,11.1,7.5,0,0,1,15.9
31/08/2023 22:20:00,SVDT3,28.6,27.1,11.2,7.6,0,0,1,16.0
31/08/2023 22:19:00,SVDT3,28.6,27.1,11.0,7.5,0,0,1,15.9
31/08/2023 22:18:00,SVDT3,28.6,27.1,11.6,7.8,0,0,1,16.0
31/08/2023 22:17:00,SVDT3,26.2,27.9,10.1,7.0,0,0,1,16.0
31/08/2023 22:16:00,SVDT3,28.6,27.1,10.9,7.5,0,0,1,16.0
31/08/2023 22:15:00,SVDT3,28.7,27.1,11.0,7.5,0,0,1,15.9
31/08/2023 22:14:00,SVDT3,28.7,27.1,11.0,7.5,0,0,1,16.0
31/08/2023 22:13:00,SVDT3,28.6,27.1,11.2,7.6,0,0,1,15.9
31/08/2023 22:12:00,SVDT3,28.7,27.1,11.2,7.6,0,0,1,16.0
31/08/2023 22:11:00,SVDT3,28.6,27.1,11.1,7.5,0,0,1,15.9
31/08/2023 22:10:00,SVDT3,26.3,28.0,10.3,7.2,0,0,1,16.0
31/08/2023 22:09:00,SVDT3,28.7,27.2,10.9,7.5,0,0,1,15.9
31/08/2023 22:08:00,SVDT3,28.7,27.2,11.4,7.7,0,0,1,16.0
31/08/2023 22:07:00,SVDT3,28.7,27.2,11.0,7.5,0,0,1,15.9
31/08/2023 22:06:00,SVDT3,28.7,27.2,11.3,7.7,0,0,1,15.9
31/08/2023 22:05:00,SVDT3,26.3,28.0,11.0,7.5,0,0,1,16.0
31/08/2023 22:04:00,SVDT3,28.7,27.2,11.2,7.6,0,0,1,16.0
31/08/2023 22:03:00,SVDT3,28.7,27.2,11.2,7.6,0,0,1,16.0
31/08/2023 22:02:00,SVDT3,28.7,27.2,11.0,7.5,0,0,1,15.9
31/08/2023 22:01:00,SVDT3,28.7,27.2,11.6,7.8,0,0,1,15.9
31/08/2023 22:00:00,SVDT3,28.7,27.1,10.8,7.4,0,0,1,16.0
31/08/2023 21:59:00,SVDT3,28.7,27.2,11.2,7.6,0,0,1,15.9
31/08/2023 21:58:00,SVDT3,28.7,27.2,10.9,7.5,0,0,1,16.0
31/08/2023 21:57:00,SVDT3,28.7,27.2,11.3,7.6,0,0,1,15.9
31/08/2023 21:56:00,SVDT3,28.7,27.2,10.9,7.5,0,0,1,16.0
31/08/2023 21:55:00,SVDT3,28.7,27.2,11.2,7.6,0,0,1,15.9
31/08/2023 21:54:00,SVDT3,28.7,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 21:53:00,SVDT3,28.7,27.2,11.2,7.6,0,0,1,15.9
31/08/2023 21:52:00,SVDT3,28.7,27.2,11.2,7.6,0,0,1,16.0
31/08/2023 21:51:00,SVDT3,28.7,27.2,11.2,7.6,0,0,1,15.9
31/08/2023 21:50:00,SVDT3,26.3,27.9,10.1,7.0,0,0,1,15.9
31/08/2023 21:49:00,SVDT3,28.7,27.2,11.5,7.8,0,0,1,15.9
31/08/2023 21:48:00,SVDT3,28.7,27.2,10.6,7.3,0,0,1,15.9
31/08/2023 21:47:00,SVDT3,26.3,28.0,11.3,7.7,0,0,1,15.9
31/08/2023 21:46:00,SVDT3,28.7,27.2,11.0,7.5,0,0,1,15.9
31/08/2023 21:45:00,SVDT3,28.7,27.2,11.0,7.5,0,0,1,16.0
31/08/2023 21:44:00,SVDT3,28.7,27.2,11.2,7.6,0,0,1,15.9
31/08/2023 21:43:00,SVDT3,28.7,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 21:42:00,SVDT3,28.7,27.2,11.0,7.5,0,0,1,16.0
31/08/2023 21:41:00,SVDT3,28.7,27.2,10.9,7.5,0,0,1,15.9
31/08/2023 21:40:00,SVDT3,28.7,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 21:39:00,SVDT3,28.7,27.2,10.5,7.3,0,0,1,16.0
31/08/2023 21:38:00,SVDT3,28.7,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 21:37:00,SVDT3,28.7,27.2,11.2,7.6,0,0,1,15.9
31/08/2023 21:36:00,SVDT3,28.7,27.2,11.2,7.6,0,0,1,16.0
31/08/2023 21:35:00,SVDT3,28.7,27.2,11.3,7.7,0,0,1,16.0
31/08/2023 21:34:00,SVDT3,28.7,27.2,11.1,7.5,0,0,1,15.9
31/08/2023 21:33:00,SVDT3,28.7,27.2,11.0,7.5,0,0,1,15.9
31/08/2023 21:32:00,SVDT3,28.7,27.2,11.0,7.5,0,0,1,16.0
31/08/2023 21:31:00,SVDT3,28.7,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 21:30:00,SVDT3,28.7,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 21:29:00,SVDT3,28.7,27.2,11.0,7.5,0,0,1,16.0
31/08/2023 21:28:00,SVDT3,26.3,28.0,9.9,7.0,0,0,1,15.9
31/08/2023 21:27:00,SVDT3,28.7,27.2,10.3,7.1,0,0,1,15.9
31/08/2023 21:26:00,SVDT3,28.7,27.2,10.9,7.5,0,0,1,15.9
31/08/2023 21:25:00,SVDT3,28.7,27.2,11.3,7.7,0,0,1,15.9
31/08/2023 21:24:00,SVDT3,28.7,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 21:23:00,SVDT3,28.8,27.2,10.9,7.5,0,0,1,16.0
31/08/2023 21:22:00,SVDT3,28.7,27.2,10.7,7.3,0,0,1,15.9
31/08/2023 21:21:00,SVDT3,28.8,27.2,11.0,7.5,0,0,1,15.9
31/08/2023 21:20:00,SVDT3,28.7,27.2,10.9,7.5,0,0,1,15.9
31/08/2023 21:19:00,SVDT3,28.7,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 21:18:00,SVDT3,28.7,27.2,11.0,7.5,0,0,1,15.9
31/08/2023 21:17:00,SVDT3,28.7,27.2,10.5,7.3,0,0,1,16.0
31/08/2023 21:16:00,SVDT3,28.7,27.2,11.2,7.6,0,0,1,15.9
31/08/2023 21:15:00,SVDT3,26.4,28.0,10.8,7.4,0,0,1,15.9
31/08/2023 21:14:00,SVDT3,28.7,27.2,10.7,7.3,0,0,1,15.9
31/08/2023 21:13:00,SVDT3,28.7,27.2,10.6,7.3,0,0,1,16.0
31/08/2023 21:12:00,SVDT3,28.7,27.2,10.3,7.2,0,0,1,16.0
31/08/2023 21:11:00,SVDT3,26.3,27.9,11.0,7.5,0,0,1,15.9
31/08/2023 21:10:00,SVDT3,26.4,28.0,10.8,7.4,0,0,1,15.9
31/08/2023 21:09:00,SVDT3,28.7,27.2,10.7,7.3,0,0,1,15.9
31/08/2023 21:08:00,SVDT3,23.9,28.8,10.8,7.4,0,0,1,15.9
31/08/2023 21:07:00,SVDT3,26.3,28.0,9.4,6.7,0,0,1,16.0
31/08/2023 21:06:00,SVDT3,26.3,28.0,10.5,7.3,0,0,1,15.9
31/08/2023 21:05:00,SVDT3,28.7,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 21:04:00,SVDT3,28.7,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 21:03:00,SVDT3,28.7,27.2,11.2,7.6,0,0,1,15.9
31/08/2023 21:02:00,SVDT3,28.7,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 21:01:00,SVDT3,28.7,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 21:00:00,SVDT3,28.7,27.2,11.0,7.5,0,0,1,15.9
31/08/2023 20:59:00,SVDT3,28.7,27.2,10.7,7.3,0,0,1,15.9
31/08/2023 20:58:00,SVDT3,28.7,27.2,11.2,7.6,0,0,1,16.0
31/08/2023 20:57:00,SVDT3,26.3,28.0,9.8,6.9,0,0,1,15.9
31/08/2023 20:56:00,SVDT3,26.4,28.0,10.6,7.3,0,0,1,15.9
31/08/2023 20:55:00,SVDT3,28.8,27.2,11.0,7.5,0,0,1,16.0
31/08/2023 20:54:00,SVDT3,28.7,27.2,10.7,7.3,0,0,1,16.0
31/08/2023 20:53:00,SVDT3,28.8,27.2,10.5,7.3,0,0,1,15.9
31/08/2023 20:52:00,SVDT3,28.7,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 20:51:00,SVDT3,28.8,27.2,11.0,7.5,0,0,1,16.0
31/08/2023 20:50:00,SVDT3,26.4,28.0,9.8,6.9,0,0,1,15.9
31/08/2023 20:49:00,SVDT3,28.8,27.2,10.9,7.5,0,0,1,16.0
31/08/2023 20:48:00,SVDT3,28.7,27.2,10.6,7.3,0,0,1,16.0
31/08/2023 20:47:00,SVDT3,26.4,28.0,11.2,7.6,0,0,1,15.9
31/08/2023 20:46:00,SVDT3,26.4,28.0,9.8,6.9,0,0,1,15.9
31/08/2023 20:45:00,SVDT3,28.7,27.2,10.5,7.3,0,0,1,16.0
31/08/2023 20:44:00,SVDT3,28.8,27.2,11.0,7.5,0,0,1,15.9
31/08/2023 20:43:00,SVDT3,28.8,27.2,10.3,7.2,0,0,1,16.0
31/08/2023 20:42:00,SVDT3,28.8,27.2,11.0,7.5,0,0,1,16.0
31/08/2023 20:41:00,SVDT3,28.8,27.2,10.7,7.3,0,0,1,15.9
31/08/2023 20:40:00,SVDT3,28.8,27.2,10.5,7.3,0,0,1,15.9
31/08/2023 20:39:00,SVDT3,28.8,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 20:38:00,SVDT3,28.8,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 20:37:00,SVDT3,26.4,28.0,10.1,7.0,0,0,1,15.9
31/08/2023 20:36:00,SVDT3,28.8,27.2,10.7,7.3,0,0,1,15.9
31/08/2023 20:35:00,SVDT3,28.8,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 20:34:00,SVDT3,28.8,27.2,10.3,7.1,0,0,1,15.9
31/08/2023 20:33:00,SVDT3,28.8,27.2,11.0,7.5,0,0,1,15.9
31/08/2023 20:32:00,SVDT3,28.8,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 20:31:00,SVDT3,26.4,27.9,9.3,6.7,0,0,1,15.9
31/08/2023 20:30:00,SVDT3,28.8,27.2,10.9,7.5,0,0,1,16.0
31/08/2023 20:29:00,SVDT3,28.8,27.2,11.0,7.5,0,0,1,15.9
31/08/2023 20:28:00,SVDT3,28.8,27.2,11.1,7.5,0,0,1,15.9
31/08/2023 20:27:00,SVDT3,28.8,27.2,10.3,7.1,0,0,1,15.9
31/08/2023 20:26:00,SVDT3,28.8,27.2,11.1,7.5,0,0,1,16.0
31/08/2023 20:25:00,SVDT3,28.8,27.2,10.4,7.2,0,0,1,15.9
31/08/2023 20:24:00,SVDT3,28.8,27.2,10.7,7.3,0,0,1,16.0
31/08/2023 20:23:00,SVDT3,28.8,27.2,10.2,7.1,0,0,1,15.9
31/08/2023 20:22:00,SVDT3,28.8,27.2,11.0,7.5,0,0,1,16.0
31/08/2023 20:21:00,SVDT3,26.4,27.9,10.7,7.3,0,0,1,15.9
31/08/2023 20:20:00,SVDT3,28.8,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 20:19:00,SVDT3,28.8,27.2,10.2,7.1,0,0,1,16.0
31/08/2023 20:18:00,SVDT3,28.8,27.2,11.0,7.5,0,0,1,15.9
31/08/2023 20:17:00,SVDT3,28.8,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 20:16:00,SVDT3,28.8,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 20:15:00,SVDT3,28.8,27.2,10.5,7.3,0,0,1,16.0
31/08/2023 20:14:00,SVDT3,28.8,27.2,10.6,7.3,0,0,1,16.0
31/08/2023 20:13:00,SVDT3,28.8,27.2,10.3,7.1,0,0,1,16.0
31/08/2023 20:12:00,SVDT3,28.8,27.2,11.0,7.5,0,0,1,15.9
31/08/2023 20:11:00,SVDT3,28.8,27.2,10.3,7.2,0,0,1,16.0
31/08/2023 20:10:00,SVDT3,28.8,27.2,11.2,7.6,0,0,1,15.9
31/08/2023 20:09:00,SVDT3,28.8,27.2,10.3,7.1,0,0,1,16.0
31/08/2023 20:08:00,SVDT3,28.8,27.2,10.9,7.5,0,0,1,16.0
31/08/2023 20:07:00,SVDT3,28.8,27.2,10.4,7.2,0,0,1,15.9
31/08/2023 20:06:00,SVDT3,28.8,27.2,10.6,7.3,0,0,1,15.9
31/08/2023 20:05:00,SVDT3,28.8,27.2,10.5,7.3,0,0,1,16.0
31/08/2023 20:04:00,SVDT3,28.8,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 20:03:00,SVDT3,28.8,27.2,10.4,7.2,0,0,1,15.9
31/08/2023 20:02:00,SVDT3,28.8,27.2,10.6,7.3,0,0,1,16.0
31/08/2023 20:01:00,SVDT3,28.8,27.2,10.9,7.5,0,0,1,16.0
31/08/2023 20:00:00,SVDT3,28.8,27.2,10.2,7.1,0,0,1,15.9
31/08/2023 19:59:00,SVDT3,28.8,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 19:58:00,SVDT3,28.8,27.2,10.5,7.3,0,0,1,16.0
31/08/2023 19:57:00,SVDT3,28.8,27.2,10.3,7.2,0,0,1,16.0
31/08/2023 19:56:00,SVDT3,28.8,27.2,10.9,7.5,0,0,1,16.0
31/08/2023 19:55:00,SVDT3,28.8,27.2,10.5,7.3,0,0,1,16.0
31/08/2023 19:54:00,SVDT3,28.8,27.2,10.7,7.3,0,0,1,15.9
31/08/2023 19:53:00,SVDT3,28.8,27.2,10.5,7.3,0,0,1,16.0
31/08/2023 19:52:00,SVDT3,28.8,27.2,10.6,7.3,0,0,1,15.9
31/08/2023 19:51:00,SVDT3,28.8,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 19:50:00,SVDT3,28.8,27.2,10.3,7.2,0,0,1,15.9
31/08/2023 19:49:00,SVDT3,28.8,27.2,10.7,7.3,0,0,1,16.0
31/08/2023 19:48:00,SVDT3,26.4,27.9,9.8,6.9,0,0,1,15.9
31/08/2023 19:47:00,SVDT3,28.8,27.2,10.6,7.3,0,0,1,15.9
31/08/2023 19:46:00,SVDT3,28.8,27.2,10.7,7.3,0,0,1,16.0
31/08/2023 19:45:00,SVDT3,28.8,27.2,10.5,7.3,0,0,1,16.0
31/08/2023 19:44:00,SVDT3,28.8,27.2,10.6,7.3,0,0,1,15.9
31/08/2023 19:43:00,SVDT3,28.8,27.2,11.1,7.5,0,0,1,16.0
31/08/2023 19:42:00,SVDT3,28.8,27.2,10.3,7.1,0,0,1,15.9
31/08/2023 19:41:00,SVDT3,28.9,27.2,10.7,7.3,0,0,1,16.0
31/08/2023 19:40:00,SVDT3,28.8,27.2,10.3,7.1,0,0,1,15.9
31/08/2023 19:39:00,SVDT3,28.9,27.2,10.7,7.3,0,0,1,16.0
31/08/2023 19:38:00,SVDT3,28.9,27.2,10.3,7.2,0,0,1,15.9
31/08/2023 19:37:00,SVDT3,28.8,27.2,11.0,7.5,0,0,1,15.9
31/08/2023 19:36:00,SVDT3,28.8,27.2,10.5,7.3,0,0,1,16.0
31/08/2023 19:35:00,SVDT3,28.8,27.2,10.4,7.2,0,0,1,15.9
31/08/2023 19:34:00,SVDT3,28.9,27.2,10.7,7.3,0,0,1,15.9
31/08/2023 19:33:00,SVDT3,28.9,27.2,10.5,7.3,0,0,1,16.0
31/08/2023 19:32:00,SVDT3,28.9,27.2,10.9,7.5,0,0,1,16.0
31/08/2023 19:31:00,SVDT3,28.9,27.2,10.2,7.1,0,0,1,15.9
31/08/2023 19:30:00,SVDT3,28.8,27.2,11.0,7.5,0,0,1,16.0
31/08/2023 19:29:00,SVDT3,28.9,27.2,10.7,7.3,0,0,1,16.0
31/08/2023 19:28:00,SVDT3,28.9,27.2,10.2,7.1,0,0,1,16.0
31/08/2023 19:27:00,SVDT3,28.8,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 19:26:00,SVDT3,28.9,27.2,10.0,7.0,0,0,1,16.0
31/08/2023 19:25:00,SVDT3,28.9,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 19:24:00,SVDT3,28.9,27.2,10.3,7.2,0,0,1,15.9
31/08/2023 19:23:00,SVDT3,28.9,27.2,10.6,7.3,0,0,1,15.9
31/08/2023 19:22:00,SVDT3,28.9,27.2,10.5,7.3,0,0,1,15.9
31/08/2023 19:21:00,SVDT3,28.9,27.2,10.6,7.3,0,0,1,16.0
31/08/2023 19:20:00,SVDT3,28.9,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 19:19:00,SVDT3,28.9,27.2,10.3,7.2,0,0,1,15.9
31/08/2023 19:18:00,SVDT3,28.9,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 19:17:00,SVDT3,28.9,27.2,10.2,7.1,0,0,1,16.0
31/08/2023 19:16:00,SVDT3,28.9,27.2,10.8,7.4,0,0,1,16.0
31/08/2023 19:15:00,SVDT3,28.9,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 19:14:00,SVDT3,28.9,27.2,10.6,7.3,0,0,1,16.0
31/08/2023 19:13:00,SVDT3,28.9,27.2,10.1,7.0,0,0,1,15.9
31/08/2023 19:12:00,SVDT3,28.9,27.2,11.0,7.5,0,0,1,16.0
31/08/2023 19:11:00,SVDT3,26.5,27.9,10.3,7.1,0,0,1,15.9
31/08/2023 19:10:00,SVDT3,28.9,27.2,10.9,7.5,0,0,1,15.9
31/08/2023 19:09:00,SVDT3,28.9,27.2,10.7,7.3,0,0,1,16.0
31/08/2023 19:08:00,SVDT3,28.9,27.2,10.7,7.3,0,0,1,16.0
31/08/2023 19:07:00,SVDT3,28.9,27.2,10.5,7.3,0,0,1,15.9
31/08/2023 19:06:00,SVDT3,28.9,27.2,10.3,7.2,0,0,1,15.9
31/08/2023 19:05:00,SVDT3,28.9,27.2,10.9,7.5,0,0,1,16.0
31/08/2023 19:04:00,SVDT3,28.9,27.2,10.3,7.2,0,0,1,16.0
31/08/2023 19:03:00,SVDT3,28.9,27.2,10.5,7.3,0,0,1,15.9
31/08/2023 19:02:00,SVDT3,28.9,27.2,10.3,7.2,0,0,1,16.0
31/08/2023 19:01:00,SVDT3,28.9,27.2,11.1,7.5,0,0,1,15.9
31/08/2023 19:00:00,SVDT3,28.9,27.2,10.5,7.3,0,0,1,15.9
31/08/2023 18:59:00,SVDT3,28.9,27.2,11.2,7.6,0,0,1,15.9
31/08/2023 18:58:00,SVDT3,28.9,27.2,10.3,7.2,0,0,1,16.0
31/08/2023 18:57:00,SVDT3,28.9,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 18:56:00,SVDT3,29.0,27.2,10.2,7.1,0,0,1,16.0
31/08/2023 18:55:00,SVDT3,26.5,28.0,9.3,6.7,0,0,1,15.9
31/08/2023 18:54:00,SVDT3,29.0,27.2,10.9,7.5,0,0,1,15.9
31/08/2023 18:53:00,SVDT3,29.0,27.2,10.8,7.4,0,0,1,15.9
31/08/2023 18:52:00,SVDT3,28.9,27.2,11.0,7.5,0,0,1,16.0
