Time,Station,pH,DO,Temperature,Salinity
31/01/2023 11:15:00,SVDT2,8.3,80.0,25.0,0.0
31/01/2023 11:10:00,SVDT2,8.3,80.1,24.9,0.0
31/01/2023 11:05:00,SVDT2,8.3,80.2,24.7,0.0
31/01/2023 11:00:00,SVDT2,8.3,80.2,24.6,0.0
31/01/2023 10:55:00,SVDT2,8.3,80.3,24.5,0.0
31/01/2023 10:50:00,SVDT2,8.3,80.4,24.4,0.0
31/01/2023 10:45:00,SVDT2,8.3,80.5,24.3,0.2
31/01/2023 10:40:00,SVDT2,8.3,80.5,23.8,0.0
31/01/2023 10:35:00,SVDT2,8.3,80.6,24.0,0.0
31/01/2023 10:30:00,SVDT2,8.3,80.6,23.9,0.0
31/01/2023 10:25:00,SVDT2,8.3,80.5,23.4,0.0
31/01/2023 10:20:00,SVDT2,8.3,80.6,23.6,0.0
31/01/2023 10:15:00,SVDT2,8.3,80.7,23.1,0.0
31/01/2023 10:10:00,SVDT2,8.3,80.7,23.0,0.1
31/01/2023 10:05:00,SVDT2,8.3,80.8,23.2,0.2
31/01/2023 10:00:00,SVDT2,8.3,80.9,22.7,0.2
31/01/2023 09:55:00,SVDT2,8.3,80.9,22.9,0.3
31/01/2023 09:50:00,SVDT2,8.3,81.0,21.9,0.4
31/01/2023 09:45:00,SVDT2,8.3,81.2,22.5,0.1
31/01/2023 09:40:00,SVDT2,8.3,81.1,22.4,0.1
31/01/2023 09:35:00,SVDT2,8.3,81.2,22.3,0.4
31/01/2023 09:30:00,SVDT2,8.3,81.2,21.8,0.4
31/01/2023 09:25:00,SVDT2,8.3,81.2,22.0,0.2
31/01/2023 09:20:00,SVDT2,8.3,81.2,21.9,0.3
31/01/2023 09:15:00,SVDT2,8.3,81.3,21.7,0.2
31/01/2023 09:10:00,SVDT2,8.3,81.3,21.6,0.2
31/01/2023 09:05:00,SVDT2,8.3,81.3,20.4,0.3
31/01/2023 09:00:00,SVDT2,8.3,81.3,21.4,0.3
31/01/2023 08:55:00,SVDT2,8.3,81.2,21.3,0.2
31/01/2023 08:50:00,SVDT2,8.3,81.2,21.3,0.1
31/01/2023 08:45:00,SVDT2,8.3,81.0,21.3,0.0
31/01/2023 08:40:00,SVDT2,8.3,80.8,21.0,0.0
31/01/2023 08:35:00,SVDT2,8.3,80.5,21.8,0.0
31/01/2023 08:30:00,SVDT2,8.3,80.4,22.5,0.1
31/01/2023 08:25:00,SVDT2,8.3,80.7,22.9,0.2
31/01/2023 08:20:00,SVDT2,8.3,80.8,22.8,0.1
31/01/2023 08:15:00,SVDT2,8.3,80.7,22.6,0.2
31/01/2023 08:10:00,SVDT2,8.3,81.1,22.3,0.0
31/01/2023 08:05:00,SVDT2,8.3,81.2,21.9,0.0
31/01/2023 08:00:00,SVDT2,8.3,81.3,21.6,0.1
31/01/2023 07:55:00,SVDT2,8.3,81.2,21.1,0.0
31/01/2023 07:50:00,SVDT2,8.3,81.2,21.4,0.2
31/01/2023 07:45:00,SVDT2,8.3,81.4,21.3,0.1
31/01/2023 07:40:00,SVDT2,8.3,81.4,21.2,0.2
31/01/2023 07:35:00,SVDT2,8.3,81.5,21.0,0.0
31/01/2023 07:30:00,SVDT2,8.3,81.5,20.8,0.1
31/01/2023 07:25:00,SVDT2,8.3,81.4,20.4,0.1
31/01/2023 07:20:00,SVDT2,8.3,81.4,19.9,0.1
31/01/2023 07:15:00,SVDT2,8.3,81.3,19.7,0.2
31/01/2023 07:10:00,SVDT2,8.3,81.2,20.0,0.1
31/01/2023 07:05:00,SVDT2,8.3,81.3,19.9,0.0
31/01/2023 07:00:00,SVDT2,8.3,81.2,19.9,0.0
31/01/2023 06:55:00,SVDT2,8.3,81.2,19.6,0.1
31/01/2023 06:50:00,SVDT2,8.3,81.2,19.9,0.0
31/01/2023 06:45:00,SVDT2,8.3,81.2,19.9,0.0
31/01/2023 06:40:00,SVDT2,8.3,81.3,19.9,0.0
31/01/2023 06:35:00,SVDT2,8.3,81.2,19.9,0.1
31/01/2023 06:30:00,SVDT2,8.3,81.2,20.0,0.0
31/01/2023 06:25:00,SVDT2,8.3,81.3,20.0,0.1
31/01/2023 06:20:00,SVDT2,8.3,81.3,20.1,0.0
31/01/2023 06:15:00,SVDT2,8.3,81.3,20.1,0.0
31/01/2023 06:10:00,SVDT2,8.3,81.3,20.1,0.0
31/01/2023 06:05:00,SVDT2,8.3,81.3,20.1,0.0
31/01/2023 06:00:00,SVDT2,8.3,81.3,20.2,0.0
31/01/2023 05:55:00,SVDT2,8.3,81.3,20.2,0.0
31/01/2023 05:50:00,SVDT2,8.3,81.3,20.2,0.0
31/01/2023 05:45:00,SVDT2,8.3,81.3,20.2,0.0
31/01/2023 05:40:00,SVDT2,8.3,81.2,20.3,0.0
31/01/2023 05:35:00,SVDT2,8.3,81.3,20.3,0.0
31/01/2023 05:30:00,SVDT2,8.3,81.3,20.3,0.0
31/01/2023 05:25:00,SVDT2,8.3,81.2,20.4,0.0
31/01/2023 05:20:00,SVDT2,8.3,81.4,20.1,0.0
31/01/2023 05:15:00,SVDT2,8.3,81.3,20.4,0.0
31/01/2023 05:10:00,SVDT2,8.3,81.3,20.4,0.0
31/01/2023 05:05:00,SVDT2,8.3,81.2,20.5,0.0
31/01/2023 05:00:00,SVDT2,8.3,81.2,20.5,0.1
31/01/2023 04:55:00,SVDT2,8.3,81.1,20.2,0.0
31/01/2023 04:50:00,SVDT2,8.3,81.2,20.6,0.1
31/01/2023 04:45:00,SVDT2,8.3,81.2,20.6,0.1
31/01/2023 04:40:00,SVDT2,8.3,81.2,20.6,0.0
31/01/2023 04:35:00,SVDT2,8.3,81.2,20.6,0.0
31/01/2023 04:30:00,SVDT2,8.3,81.2,20.6,0.0
31/01/2023 04:25:00,SVDT2,8.3,81.2,20.6,0.0
31/01/2023 04:20:00,SVDT2,8.3,81.2,20.7,0.0
31/01/2023 04:15:00,SVDT2,8.3,81.2,20.7,0.0
31/01/2023 04:10:00,SVDT2,8.3,81.2,20.7,0.1
31/01/2023 04:05:00,SVDT2,8.3,81.1,20.8,0.2
31/01/2023 04:00:00,SVDT2,8.3,81.1,20.5,0.1
31/01/2023 03:55:00,SVDT2,8.3,81.3,20.5,0.1
31/01/2023 03:50:00,SVDT2,8.3,81.1,20.5,0.0
31/01/2023 03:45:00,SVDT2,8.3,81.1,20.8,0.0
31/01/2023 03:40:00,SVDT2,8.3,81.1,20.5,0.1
31/01/2023 03:35:00,SVDT2,8.3,81.1,20.5,0.1
31/01/2023 03:30:00,SVDT2,8.3,81.1,20.8,0.0
31/01/2023 03:25:00,SVDT2,8.3,81.1,20.8,0.0
31/01/2023 03:20:00,SVDT2,8.3,81.0,20.8,0.1
31/01/2023 03:15:00,SVDT2,8.3,81.1,20.8,0.0
31/01/2023 03:10:00,SVDT2,8.3,81.2,20.8,0.1
31/01/2023 03:05:00,SVDT2,8.29,81.1,20.5,0.2
31/01/2023 03:00:00,SVDT2,8.28,81.1,20.5,0.0
31/01/2023 02:55:00,SVDT2,8.28,81.1,20.8,0.1
31/01/2023 02:50:00,SVDT2,8.27,81.1,20.8,0.1
31/01/2023 02:45:00,SVDT2,8.24,81.1,20.8,0.1
31/01/2023 02:40:00,SVDT2,8.21,81.1,20.7,0.1
31/01/2023 02:35:00,SVDT2,8.2,81.1,20.7,0.0
31/01/2023 02:30:00,SVDT2,8.2,81.1,20.6,0.1
31/01/2023 02:25:00,SVDT2,8.2,81.0,20.5,0.0
31/01/2023 02:20:00,SVDT2,8.2,81.1,20.5,0.1
31/01/2023 02:15:00,SVDT2,8.2,81.0,20.2,0.0
31/01/2023 02:10:00,SVDT2,8.2,80.9,20.5,0.1
31/01/2023 02:05:00,SVDT2,8.2,81.0,20.5,0.0
31/01/2023 02:00:00,SVDT2,8.2,81.0,20.2,0.2
31/01/2023 01:55:00,SVDT2,8.2,81.0,20.5,0.0
31/01/2023 01:50:00,SVDT2,8.2,80.9,20.5,0.2
31/01/2023 01:45:00,SVDT2,8.2,80.9,20.5,0.1
31/01/2023 01:40:00,SVDT2,8.2,80.9,20.6,0.0
31/01/2023 01:35:00,SVDT2,8.2,81.0,20.6,0.0
31/01/2023 01:30:00,SVDT2,8.2,80.9,20.6,0.2
31/01/2023 01:25:00,SVDT2,8.2,81.0,20.6,0.0
31/01/2023 01:20:00,SVDT2,8.2,80.9,20.6,0.0
31/01/2023 01:15:00,SVDT2,8.2,80.9,20.3,0.1
31/01/2023 01:10:00,SVDT2,8.2,80.9,20.6,0.0
31/01/2023 01:05:00,SVDT2,8.2,80.9,20.7,0.0
31/01/2023 01:00:00,SVDT2,8.2,80.9,20.7,0.0
31/01/2023 00:55:00,SVDT2,8.2,80.8,20.7,0.1
31/01/2023 00:50:00,SVDT2,8.2,80.9,20.7,0.1
31/01/2023 00:45:00,SVDT2,8.2,80.8,20.7,0.0
31/01/2023 00:40:00,SVDT2,8.2,80.9,20.7,0.0
31/01/2023 00:35:00,SVDT2,8.2,80.8,20.7,0.0
31/01/2023 00:30:00,SVDT2,8.2,80.8,20.7,0.0
31/01/2023 00:25:00,SVDT2,8.2,80.8,20.7,0.0
31/01/2023 00:20:00,SVDT2,8.2,80.8,20.4,0.0
31/01/2023 00:15:00,SVDT2,8.2,80.7,20.7,0.1
31/01/2023 00:10:00,SVDT2,8.2,80.8,20.7,0.0
31/01/2023 00:05:00,SVDT2,8.2,80.7,20.7,0.0
31/01/2023 00:00:00,SVDT2,8.2,80.8,20.8,0.1
30/01/2023 23:55:00,SVDT2,8.2,80.7,20.8,0.1
30/01/2023 23:50:00,SVDT2,8.2,80.7,20.5,0.0
30/01/2023 23:45:00,SVDT2,8.2,80.6,20.9,0.0
30/01/2023 23:40:00,SVDT2,8.2,80.7,21.0,0.0
30/01/2023 23:35:00,SVDT2,8.2,80.6,21.0,0.0
30/01/2023 23:30:00,SVDT2,8.2,80.7,21.0,0.0
30/01/2023 23:25:00,SVDT2,8.2,80.7,21.1,0.1
30/01/2023 23:20:00,SVDT2,8.2,80.7,20.8,0.0
30/01/2023 23:15:00,SVDT2,8.2,80.7,20.8,0.0
30/01/2023 23:10:00,SVDT2,8.2,80.6,21.2,0.0
30/01/2023 23:05:00,SVDT2,8.2,80.6,20.9,0.0
30/01/2023 23:00:00,SVDT2,8.2,80.6,21.4,0.0
30/01/2023 22:55:00,SVDT2,8.2,80.6,21.5,0.0
30/01/2023 22:50:00,SVDT2,8.2,80.6,21.5,0.0
30/01/2023 22:45:00,SVDT2,8.2,80.5,21.6,0.1
30/01/2023 22:40:00,SVDT2,8.2,80.6,21.3,0.0
30/01/2023 22:35:00,SVDT2,8.2,80.6,21.7,0.0
30/01/2023 22:30:00,SVDT2,8.2,80.5,21.8,0.0
30/01/2023 22:25:00,SVDT2,8.2,80.6,21.8,0.0
30/01/2023 22:20:00,SVDT2,8.2,80.5,21.9,0.0
30/01/2023 22:15:00,SVDT2,8.2,80.5,21.9,0.0
30/01/2023 22:10:00,SVDT2,8.2,80.5,22.0,0.0
30/01/2023 22:05:00,SVDT2,8.2,80.5,21.7,0.0
30/01/2023 22:00:00,SVDT2,8.2,80.5,22.2,0.0
30/01/2023 21:55:00,SVDT2,8.17,80.5,22.3,0.0
30/01/2023 21:50:00,SVDT2,8.15,80.5,22.3,0.0
30/01/2023 21:45:00,SVDT2,8.12,80.5,22.4,0.0
30/01/2023 21:40:00,SVDT2,8.1,80.5,22.4,0.0
30/01/2023 21:35:00,SVDT2,8.1,80.5,22.5,0.0
30/01/2023 21:30:00,SVDT2,8.1,80.5,22.2,0.0
30/01/2023 21:25:00,SVDT2,8.1,80.4,22.2,0.0
30/01/2023 21:20:00,SVDT2,8.1,80.4,22.7,0.0
30/01/2023 21:15:00,SVDT2,8.1,80.4,22.7,0.0
30/01/2023 21:10:00,SVDT2,8.1,80.4,22.9,0.0
30/01/2023 21:05:00,SVDT2,8.1,80.4,22.6,0.0
30/01/2023 21:00:00,SVDT2,8.1,80.4,21.9,0.0
30/01/2023 20:55:00,SVDT2,8.1,80.3,23.1,0.0
30/01/2023 20:50:00,SVDT2,8.1,80.4,23.1,0.0
30/01/2023 20:45:00,SVDT2,8.1,80.5,23.1,0.0
30/01/2023 20:40:00,SVDT2,8.1,80.3,23.1,0.0
30/01/2023 20:35:00,SVDT2,8.1,80.4,22.7,0.0
30/01/2023 20:30:00,SVDT2,8.1,80.4,22.8,0.0
30/01/2023 20:25:00,SVDT2,8.1,80.3,23.2,0.0
30/01/2023 20:20:00,SVDT2,8.1,80.3,23.2,0.0
30/01/2023 20:15:00,SVDT2,8.1,80.3,23.3,0.0
30/01/2023 20:10:00,SVDT2,8.1,80.2,23.3,0.0
30/01/2023 20:05:00,SVDT2,8.1,80.3,22.5,0.0
30/01/2023 20:00:00,SVDT2,8.1,80.3,23.3,0.0
30/01/2023 19:55:00,SVDT2,8.1,80.3,22.9,0.0
30/01/2023 19:50:00,SVDT2,8.1,80.3,23.3,0.0
30/01/2023 19:45:00,SVDT2,8.1,80.2,23.2,0.0
30/01/2023 19:40:00,SVDT2,8.1,80.1,23.2,0.0
30/01/2023 19:35:00,SVDT2,8.1,80.2,23.2,0.0
30/01/2023 19:30:00,SVDT2,8.1,80.2,23.2,0.0
30/01/2023 19:25:00,SVDT2,8.1,80.1,22.9,0.0
30/01/2023 19:20:00,SVDT2,8.1,80.2,23.4,0.0
30/01/2023 19:15:00,SVDT2,8.1,80.2,23.5,0.0
30/01/2023 19:10:00,SVDT2,8.1,80.1,23.6,0.0
30/01/2023 19:05:00,SVDT2,8.1,80.1,23.6,0.0
30/01/2023 19:00:00,SVDT2,8.1,80.1,23.6,0.0
30/01/2023 18:55:00,SVDT2,8.1,80.1,23.7,0.0
30/01/2023 18:50:00,SVDT2,8.1,80.1,23.7,0.0
30/01/2023 18:45:00,SVDT2,8.1,80.1,23.7,0.0
30/01/2023 18:40:00,SVDT2,8.1,80.1,23.8,0.0
30/01/2023 18:35:00,SVDT2,8.1,80.1,23.8,0.0
30/01/2023 18:30:00,SVDT2,8.1,80.1,23.9,0.0
30/01/2023 18:25:00,SVDT2,8.1,80.0,24.0,0.0
30/01/2023 18:20:00,SVDT2,8.1,80.0,24.1,0.0
30/01/2023 18:15:00,SVDT2,8.1,80.0,24.1,0.0
30/01/2023 18:10:00,SVDT2,8.1,80.0,24.1,0.0
30/01/2023 18:05:00,SVDT2,8.1,80.0,24.2,0.0
30/01/2023 18:00:00,SVDT2,8.1,80.0,24.3,0.0
30/01/2023 17:55:00,SVDT2,8.1,79.9,24.3,0.0
30/01/2023 17:50:00,SVDT2,8.1,80.0,24.2,0.0
30/01/2023 17:45:00,SVDT2,8.1,79.9,24.2,0.0
30/01/2023 17:40:00,SVDT2,8.1,79.9,24.3,0.0
30/01/2023 17:35:00,SVDT2,8.1,79.9,24.3,0.0
30/01/2023 17:30:00,SVDT2,8.1,79.8,24.4,0.0
30/01/2023 17:25:00,SVDT2,8.1,79.9,24.3,0.0
30/01/2023 17:20:00,SVDT2,8.1,79.9,24.0,0.0
30/01/2023 17:15:00,SVDT2,8.1,79.9,24.1,0.0
30/01/2023 17:10:00,SVDT2,8.1,79.8,24.6,0.0
30/01/2023 17:05:00,SVDT2,8.1,79.8,24.6,0.0
30/01/2023 17:00:00,SVDT2,8.1,79.7,24.7,0.0
30/01/2023 16:55:00,SVDT2,8.1,79.7,24.7,0.0
30/01/2023 16:50:00,SVDT2,8.1,79.6,24.8,0.0
30/01/2023 16:45:00,SVDT2,8.1,79.7,24.7,0.0
30/01/2023 16:40:00,SVDT2,8.1,79.7,24.3,0.0
30/01/2023 16:35:00,SVDT2,8.1,79.6,24.9,0.0
30/01/2023 16:30:00,SVDT2,8.1,79.7,24.9,0.0
30/01/2023 16:25:00,SVDT2,8.1,79.6,24.9,0.0
30/01/2023 16:20:00,SVDT2,8.1,79.5,24.8,0.0
30/01/2023 16:15:00,SVDT2,8.1,79.6,24.5,0.0
30/01/2023 16:10:00,SVDT2,8.1,79.6,25.0,0.0
30/01/2023 16:05:00,SVDT2,8.1,79.5,24.7,0.0
30/01/2023 16:00:00,SVDT2,8.1,79.5,25.1,0.0
30/01/2023 15:55:00,SVDT2,8.1,79.5,25.1,0.0
30/01/2023 15:50:00,SVDT2,8.1,79.5,25.1,0.0
30/01/2023 15:45:00,SVDT2,8.1,79.5,24.9,0.0
30/01/2023 15:40:00,SVDT2,8.1,79.6,24.9,0.0
30/01/2023 15:35:00,SVDT2,8.1,79.7,24.9,0.0
30/01/2023 15:30:00,SVDT2,8.1,79.5,24.7,0.0
30/01/2023 15:25:00,SVDT2,8.1,79.5,24.8,0.0
30/01/2023 15:20:00,SVDT2,8.1,79.4,24.8,0.0
30/01/2023 15:15:00,SVDT2,8.1,79.6,24.5,0.0
30/01/2023 15:10:00,SVDT2,8.1,79.6,24.5,0.0
30/01/2023 15:05:00,SVDT2,8.1,79.5,24.9,0.0
30/01/2023 15:00:00,SVDT2,8.1,79.7,24.8,0.0
30/01/2023 14:55:00,SVDT2,8.1,79.8,24.6,0.0
30/01/2023 14:50:00,SVDT2,8.1,79.8,24.5,0.0
